"projectID";"topic";"title"
"606111";"SME-2013-1";"Research for SMEs"
"606818";"SPA.2013.3.1-01";"SME space technology research and technology transfer"
"314219";"SST.2012.5.2-4.";"Innovation and standardisation in the field of signalling to accelerate a European Train Control System rollout"
"308912";"ENERGY.2012.2.5.2";"Hybridisation of CSP with other energy sources"
"309786";"ERC-OA-2011-PoC";"European Research Council ERC Proof of Concept"
"323414";"JTI-CS-2012-1-SGO-02-040";"Compressor air inlet protection for electrical ECS"
"603667";"ENV.2013.6.3-1";"Turning waste into a resource through innovative technologies, processes and services"
"607729";"SEC-2013.5.3-1";"Definition of interoperability specifications for information and meta-data exchange amongst sensors and control systems – Capability Project"
"246083";"NMP-2009-3.2-2";"Adaptive control systems for responsive factories"
"225553";"ICT-SEC-2007.1.7";"Information and Communication Technologies: Critical Infrastructure Protection"
"224130";"ICT-2007.3.7";"Network embedded and control systems"
"211457";"KBBE-2007-1-2-04";"Reducing the need for external inputs in high-value protected horticultural and ornamental crops"
"243477";"SME-2";"Research for SME associations"
"232349";"SME-1";"Research for SMEs"
"271927";"FP7-PEOPLE-2010-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"286719";"SME-2011-1";"Research for SMEs"
"606363";"SME-2013-1";"Research for SMEs"
"266907";"ERC-AG-PE1";"ERC Advanced Grant - Mathematical foundations"
"286551";"SME-2011-3";"Demonstration action"
"610542";"ICT-2013.6.5";"Co-operative mobility"
"273816";"FP7-PEOPLE-2010-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"224249";"ICT-2007.3.7";"Network embedded and control systems"
"301177";"FP7-PEOPLE-2011-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"315192";"SME-2012-2";"Research for SME associations"
"619871";"ICT-2013.3.1";"Nanoelectronics"
"606088";"SME-2013-1";"Research for SMEs"
"607679";"SEC-2013.2.2-5";"Security of ground based infrastructure and assets operating space systems – Capability Project"
"218952";"ENERGY-2007-4.1-02";"Small scale thermal cooling units"
"303386";"FP7-PEOPLE-2011-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"604997";"SME-2013-1";"Research for SMEs"
"606198";"SME-2013-2";"Research for SME Associations"
"242297";"SEC-2009-1.3-01";"B-detection. Very fast alerting on broad substance type and identification. Low false alarm rates."
"286875";"SME-2011-1";"Research for SMEs"
"304775";"SME-2012-1";"Research for SMEs"
"621268";"SP1-JTI-ENIAC-2013-2-8";"Equipment, materials and manufacturing"
"621268";"SP1-JTI-ENIAC-2013-2-3";"Energy Efficiency"
"315115";"SME-2012-1";"Research for SMEs"
"315029";"SME-2012-1";"Research for SMEs"
"277698";"Galileo.2011.1.7-1.";"Use of Galileo and EGNOS services for mass market and in niche sectors (to be mainly provided by SMEs)"
"232513";"SME-1";"Research for SMEs"
"314454";"EeB.NMP.2012-5";"Novel materials for smart windows conceived as affordable multifunctional systems offering enhanced energy control"
"230902";"ICT-2007.2.2";"Cognitive systems, interaction, robotics"
"288195";"ICT-2011.3.3";"New paradigms for embedded systems, monitoring and control towards complex systems engineering"
"222145";"SME-1";"Research for SMEs"
"611146";"ICT-2013.3.4";"Advanced computing, embedded and control systems"
"239421";"PEOPLE-2007-4-3.IRG";"Marie Curie Action: ""International Reintegration Grants"""
"218575";"SST-2007-2.5-02";"Delivering ERTMS-compliant Interlocking Systems"
"256693";"SP1-JTI-FCH.2009.3.3";"Operation diagnostics and control for stationary applications"
"250106";"ERC-AG-ID1";"ERC Advanced Grant Interdisciplinary Panel"
"205425";"PEOPLE-2007-4-3.IRG";"Marie Curie Action: ""International Reintegration Grants"""
"619116";"ENV.2013.WATER INNO&DEMO-1";"Water innovation demonstration projects"
"286852";"SME-2011-1";"Research for SMEs"
"248410";"ICT-2009.3.4";"Embedded Systems Design"
"608981";"EeB.NMP.2013-4";"Integrated control systems and methodologies to monitor and improve building energy performance"
"262062";"SME-1";"Research for SMEs"
"280581";"NMP.2011.1.4-2";"Development of nano-scale detection and control techniques for large area substrates"
"217148";"ICT-2007.2.1";"Cognitive systems, interaction, robotics"
"610436";"ICT-2013.1.5";"Trustworthy ICT"
"260048";"FoF.NMP.2010-1";"Plug-and-Produce components for adaptive control"
"201142";"HEALTH-2007-2.1.2-1";"A system approach to eukaryotic unicellular organism biology"
"285285";"GC-ICT-2011.6.8";"ICT for fully electric vehicles"
"277844";"SP1-JTI-FCH.2010.1.5";"Auxiliary Power Units for Transportation Applications"
"314739";"FoF-ICT-2011.7.1";"Smart Factories: Energy-aware, agile manufacturing and customisation"
"294282";"FP7-PEOPLE-2011-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"605804";"SME-2013-1";"Research for SMEs"
"228980";"NMP-2008-1.1-1";"Converging sciences and technologies (nano, bio, info and/or cogni)"
"600065";"EEB-ICT-2011.6.5";"ICT for energy-positive neighbourhoods"
"270460";"ICT-2009.2.1";"Cognitive Systems and Robotics"
"613647";"KBBE.2013.2.3-01";"Development and industrial application of sensors for food processing operations"
"216378";"ICT-2007.3.4";"Computing systems"
"293786";"FP7-PEOPLE-2011-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"216852";"ICT-2007.3.4";"Computing systems"
"221392";"PEOPLE-2007-4-1.IOF";"Marie Curie Action: ""International Outgoing Fellowships for Career Development"""
"249059";"ICT-2009.3.4";"Embedded Systems Design"
"231396";"ICT-2007.4.3";"Digital libraries and technology-enhanced learning (ICT-2007.4.3)"
"257644";"ICT-2009.1.4";"Trustworthy ICT"
"238802";"FP7-PEOPLE-ITN-2008";"Marie Curie Action: ""Networks for Initial Training"""
"216888";"ICT-2007.1.4";"Secure, dependable and trusted infrastructures"
"278656";"ERC-SG-PE6";"ERC Starting Grant - Computer science and informatics"
"308830";"ICT-2011.9.3";"FET Young Explorers"
"248615";"ICT-2009.3.6";"Computing Systems"
"317555";"ICT-2011.1.2";"Cloud Computing, Internet of Services and Advanced Software Engineering"
"286601";"SME-2011-1";"Research for SMEs"
"297420";"ERC-OA-2011-PoC";"European Research Council ERC Proof of Concept"
"249100";"ICT-2009.3.4";"Embedded Systems Design"
"215216";"ICT-2007.3.4";"Computing systems"
"227874";"ERC-AG-PE6";"ERC Advanced Grant - Computer science and informatics"
"216006";"ICT-2007.1.1";"The network of the future"
"231038";"PEOPLE-2007-4-3.IRG";"Marie Curie Action: ""International Reintegration Grants"""
"208971";"PEOPLE-2007-4-3.IRG";"Marie Curie Action: ""International Reintegration Grants"""
"248465";"ICT-2009.8.1";"FET proactive 1: Concurrent Tera-device Computing"
"217068";"ICT-2007.3.4";"Computing systems"
"606227";"SME-2013-1";"Research for SMEs"
"609788";"ENERGY.2013.10.1.5";"Integrated research programme in the field of photovoltaics"
"290732";"SSH.2011.4.1-2";"Connections between rural areas and cities in Sub-Saharan Africa"
"610547";"FP7-PEOPLE-2013-IRSES";"Marie Curie Action ""International Research Staff Exchange Scheme"""
"613732";"KBBE.2013.2.5-02";"Saving water and energy for resource-efficient food processing"
"608028";"FP7-PEOPLE-2013-ITN";"Marie-Curie Action: ""Initial Training Networks"""
"606967";"SEC-2013.2.2-1";"A research agenda for security issues on land transport – Coordination and Support Action (Coordinating Action)"
"249809";"ENERGY.2009.6.1.1";"Efficiency increases in existing and new build pulverised coal power plants with a view to CCS"
"233659";"SST.2008.4.2.1.";"Road safety Data Collection, Transfer and Analysis (""DaCoTA"")"
"263416";"NMP.2010.2.3-1";"Development of standard scaffolds for the rational design of bioactive materials for tissue regeneration"
"604244";"NMP.2013.1.2-1";"Nanotechnology-based sensors for environmental monitoring"
"605142";"SEC-2013.6.3-2";"The evolving concept of security – Coordination and Support Action (Coordinating Action)"
"618470";"FP7-PEOPLE-2013-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"290559";"NMP.2011.2.3-3";"Networking of materials laboratories and innovation actors in various industrial sectors for product or process innovation"
"261520";"INFRA-2010-1.1.26";"Research Infrastructures for experimental hydraulic research."
"318553";"FP7-PEOPLE-2012-IRSES";"Marie Curie Action ""International Research Staff Exchange Scheme"""
"287716";"ICT-2011.3.3";"New paradigms for embedded systems, monitoring and control towards complex systems engineering"
"280106";"ERC-SG-PE8";"ERC Starting Grant - Products and process engineering"
"212287";"Fission-2007-1.1-01";"Phenomenology and performance assessment"
"314427";"SST.2012.4.2-1.";"Priorities for road safety research in Europe"
"266059";"GC-SST.2010.7-3.";"Optimised thermal engine development and integration"
"226744";"ENV.2008.4.2.3.2.";"Enhancing connectivity between research and policy-making in sustainable development"
"605173";"Fission-2013-5.1.1";"Euratom Fission Training Schemes (EFTS) in 'Nuclear Fission, Safety and Radiation Protection'"
"609223";"FoF.NMP.2013-2";"Innovative re-use of modular equipment based on integrated factory design"
"284544";"FP7-PEOPLE-2011-IAPP";"Marie Curie Action: ""Industry-Academia Partnerships and Pathways"""
"285220";"FoF-ICT-2011.7.3";"Virtual Factories and enterprises"
"211536";"PEOPLE-2007-1-1-ITN";"Marie Curie Action: "" Networks for Initial Training"""
"216089";"ICT-2007.1.3";"ICT in support of the networked enterprise"
"218564";"SST-2007-4.1-02";"Human physical and behavioural components"
"331097";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"100202";"SP1-JTI-ARTEMIS-2009-1";"Methods and processes for safety-relevant embedded systems"
"318772";"ICT-2011.1.4";"Trustworthy ICT"
"248705";"ICT-2009.6.3";"ICT for energy efficiency"
"265848";"AAT.2010.1.1-3.";"Propulsion"
"233904";"SST.2008.4.1.1.";"Safety and security by design "
"607861";"FP7-PEOPLE-2013-ITN";"Marie-Curie Action: ""Initial Training Networks"""
"277936";"HEALTH.2011.2.4.2-2";"Evaluation and validation studies of clinically useful biomarkers in prevention and management of cardiovascular diseases"
"277936";"HEALTH.2011.2.4.3-3";"Molecular and physiological effects of lifestyle factors on diabetes/obesity"
"261652";"SEC-2010.2.3-1";"Planning, (re)design, and (re)engineering of urban areas to make them less vulnerable and more resilient to security threats"
"321586";"SST.2008.4.1.4.";"Road Safety of Vulnerable Road Users in Emerging Economies"
"269688";"Fission-2010-1.1.2";"Research activities in support of implementation of geological disposal"
"233994";"SST.2008.4.1.4.";"Road Safety of Vulnerable Road Users in Emerging Economies"
"238438";"FP7-PEOPLE-ITN-2008";"Marie Curie Action: ""Networks for Initial Training"""
"287593";"ICT-2011.3.3";"New paradigms for embedded systems, monitoring and control towards complex systems engineering"
"626893";"FP7-PEOPLE-2013-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"211843";"AAT-2007-1.1-03";"Propulsion"
"328369";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"321836";"FP7-PEOPLE-2012-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"321491";"SiS.2012.2.1.1-1";"Ensuring equal opportunities for women and men by  encouraging a more gender-aware management in research and scientific decision-making bodies"
"314061";"AAT.2012.1.1-3.";"Propulsion"
"314061";"AAT.2012.1.2-2.";"Maintenance and disposal"
"270435";"ICT-2009.2.1";"Cognitive Systems and Robotics"
"230376";"SiS-2008-2.1.2.1";"Influence of the perception of science on study choice"
"214919";"PEOPLE-2007-1-1-ITN";"Marie Curie Action: "" Networks for Initial Training"""
"272957";"FP7-PEOPLE-2010-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"612471";"FP7-PEOPLE-2013-IAPP";"Marie Curie Action: ""Industry-Academia Partnerships and Pathways"""
"253057";"FP7-PEOPLE-2009-IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"278177";"SP1-JTI-FCH.2010.2.5";"Preparation of demonstration of efficient large-scale hydrogen liquefaction"
"275547";"FP7-PEOPLE-2010-IOF";"Marie Curie Action: ""International Outgoing Fellowships for Career Development"""
"232612";"Fission-2008-2.1.3";"Prediction of irradiation effects on reactor pressure vessel, internals and/or claddings using multi-scale simulation tools"
"619228";"ICT-2013.6.3";"ICT for water resources management"
"238576";"FP7-PEOPLE-ITN-2008";"Marie Curie Action: ""Networks for Initial Training"""
"214853";"ICT-2007.6.1";"ICT for intelligent vehicles and mobility services"
"260687";"HEALTH.2010.1.4-1";"Translational research on cell-based immunotherapy. FP7-HEALTH-2010-single-stage"
"258682";"ICT-2009.3.5";"Engineering of Networked Monitoring and Control systems"
"290770";"SSH 2011.8.8-3";"Career paths and patterns of SSH graduates"
"224752";"Fusion-2007-7.2";"Materials research"
"229042";"NMP-2008-4.0-9";"Reducing the risk of injury in complex systems through advanced personal protective equipment "
"269113";"FP7-PEOPLE-2010-IRSES";"Marie Curie Action ""International Research Staff Exchange Scheme"""
"262533";"INFRA-2010-1.1.22";"Research Infrastructures for Solar Energy: Photovoltaic Power."
"285541";"FoF-ICT-2011.7.3";"Virtual Factories and enterprises"
"314050";"SST.2012.4.1-3.";"Large scale naturalistic driving observations for safe and sustainable transport"
"290805";"SSH.2011.5.2-1";"The Anthropology of European Integration"
"287787";"ICT-2011.2.1";"Cognitive Systems and Robotics"
"609382";"FoF.NMP.2013-8";"Innovative strategies for renovation and repair in manufacturing systems"
"217077";"ICT-2007.2.1";"Cognitive systems, interaction, robotics"
"608897";"GC-ICT-2013.6.7";"Electro-mobility"
"215639";"ICT-2007.7.1";"ICT and ageing"
"248735";"ICT-2009.6.4";"ICT for environmental services and climate change adaptation"
"324554";"FP7-PEOPLE-2012-IAPP";"Marie Curie Action: ""Industry-Academia Partnerships and Pathways"""
"609828";"ICT-2013.1.2";"Software Engineering, Services and Cloud Computing"
"606549";"SME-2013-3";"Demonstration activity"
"120009";"SP1-JTI-ENIAC";"JTI-ENIAC (Nanoelectronics Technologies 2020)"
"332165";"FP7-PEOPLE-2012-IOF";"Marie Curie Action: ""International Outgoing Fellowships for Career Development"""
"606100";"SME-2013-3";"Demonstration activity"
"217069";"ICT-2007.3.3";"Embedded systems design"
"257790";"ICT-2009.4.3";"Intelligent Information Management"
"306901";"ERC-SG-PE9";"ERC Starting Grant - Universe sciences"
"330770";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"609734";"ICT-2013.1.5";"Trustworthy ICT"
"605998";"SME-2013-1";"Research for SMEs"
"611085";"ICT-2013.3.4";"Advanced computing, embedded and control systems"
"288974";"KBBE.2011.2.5-01";"Environmental sustainability in the European food and drink chain"
"320823";"ERC-AG-PE6";"ERC Advanced Grant - Computer science and informatics"
"302103";"FP7-PEOPLE-2011-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"320559";"ERC-AG-PE6";"ERC Advanced Grant - Computer science and informatics"
"288308";"ICT-2011.5.6";"ICT solutions for governance and policy modelling"
"285075";"FoF.NMP.2011-5";"Towards zero-defect manufacturing"
